Type,Mod,Object Id,Editor Id,Name
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00AA01,Gem0CopperBar,Copper Bar
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00AEF0,Gem0CopperNugget,Copper Nugget
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00AEF1,Gem0CopperNuggetLarge,"Copper Nugget, Big"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00AEEF,Gem0CopperNuggetSmall,"Copper Nugget, Small"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00AA03,Gem0GoldBar,Gold Bar
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F78,Gem0GoldNuggetLarge,"Gold Nugget, Big"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F7A,Gem0GoldNuggetSmall,"Gold Nugget, Tiny"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00CE17,Gem0PlatinumBar,Platinum Bar
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00CE18,Gem0PlatinumNugget,Platinum Nugget
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00CE19,Gem0PlatinumNuggetLarge,"Platinum Nugget, Large"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00CE1A,Gem0PlatinumNuggetSmall,"Platinum Nugget, Small"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00AA02,Gem0SilverBar,Silver Bar
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F77,Gem0SilverNuggetLarge,"Silver Nugget, Big"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F79,Gem0SilverNuggetSmall,"Silver Nugget, Little"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00AA05,Gem10Amethyst,Amethyst
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00AA06,Gem10AmethystFlawed,"Amethyst, Flawed"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00AA07,Gem10AmethystFlawless,"Amethyst, Flawless"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F85,Gem10AmethystPerfect,"Amethyst, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F84,Gem1PearlBlack,Black Pearl
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F83,Gem1PearlPerfect,"Pearl, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F7B,Gem2TopazPerfect,"Topaz, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F7C,Gem3RubyPerfect,"Ruby, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F7D,Gem4SapphirePerfect,"Sapphire, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F7E,Gem5EmeraldPerfect,"Emerald, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F7F,Gem6DiamondPerfect,"Diamond, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00342B,Gem7Opal,Opal
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F81,Gem7OpalFlawed,"Opal, Flawed"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x048F82,Gem7OpalFlawless,"Opal, Flawless"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00342E,Gem7OpalPerfect,"Opal, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A517,GemShard10Amethyst,Amethyst Cut
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A518,GemShard10AmethystFlawed,"Amethyst Cut, Flawed"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A519,GemShard10AmethystFlawless,"Amethyst Cut, Flawless"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A51A,GemShard10AmethystPerfect,"Amethyst Cut, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4F2,GemShard1Pearl,Pearl Sliver
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4F3,GemShard1PearlBlack,Black Pearl Sliver
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4F4,GemShard1PearlFlawed,"Pearl Sliver, Flawed"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4F5,GemShard1PearlFlawless,"Pearl Sliver, Flawless"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4F6,GemShard1PearlPerfect,"Pearl Sliver, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4F7,GemShard2Topaz,Topaz Chip
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4F8,GemShard2TopazFlawed,"Topaz Chip, Flawed"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4F9,GemShard2TopazFlawless,"Topaz Chip, Flawless"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4FA,GemShard2TopazPerfect,"Topaz Chip, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4FB,GemShard3Ruby,Ruby Segment
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4FC,GemShard3RubyFlawed,"Ruby Segment, Flawed"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4FD,GemShard3RubyFlawless,"Ruby Segment, Flawless"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4FE,GemShard3RubyPerfect,"Ruby Segment, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A4FF,GemShard4Sapphire,Sapphire Section
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A500,GemShard4SapphireFlawed,"Sapphire Section, Flawed"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A501,GemShard4SapphireFlawless,"Sapphire Section, Flawless"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A502,GemShard4SapphirePerfect,"Sapphire Section, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A503,GemShard5Emerald,Emerald Portion
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A504,GemShard5EmeraldFlawed,"Emerald Portion, Flawed"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A505,GemShard5EmeraldFlawless,"Emerald Portion, Flawless"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A506,GemShard5EmeraldPerfect,"Emerald Portion, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A507,GemShard6Diamond,Diamond Spicule
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A508,GemShard6DiamondFlawed,"Diamond Spicule, Flawed"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A509,GemShard6DiamondFlawless,"Diamond Spicule, Flawless"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00A50A,GemShard6DiamondPerfect,"Diamond Spicule, Perfect"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x003299,LeopardPeltOOO,"Pelt, Jaguar"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x003D1B,LeopardPeltOOOa,"Pelt, Large Jaguar"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x0429DB,LeopardPeltOOOab,"Pelt, Ol' Lurker's"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00329A,LeopardSnowPeltOOO,"Pelt, Snow Leopard"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x003D1A,LeopardSnowPeltOOOa,"Pelt, Large Snow Leopard"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x003655,LionHide01a,"Pelt, Large Lion"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00329C,LionHide01Snow,"Pelt, Snow Lion"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x003D19,LionHide01Snowa,"Pelt, Large Snow Lion"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x003656,WolfPelt01a,"Pelt, Large Wolf"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x02F9FB,WolfPelt01Giant,"Pelt, Giant Wolf"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x00329B,WolfPelt02OOO,"Pelt, Tundra Wolf"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x003D10,WolfPelt02OOOa,"Pelt, Large Tundra Wolf"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x003D11,WolfPeltWarg,"Pelt, Shadow Wolf"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x003D17,WolfPeltWarga,"Pelt, Large Shadow Wolf"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x02929A,WolfPeltWargGiant,"Pelt, Long Fang's"
MISC,Oscuro's_Oblivion_Overhaul.esm,0x029824,WolfPeltWargGiant2,"Pelt, Giant Shadow Wolf"
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x0015D9,GeomancyAmethystFlawedSpell,Geo Purity I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x0015DD,GeomancyAmethystFlawlessSpell,Geo Purity III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x0015DB,GeomancyAmethystNormalSpell,Geo Purity II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x0015DF,GeomancyAmethystPerfectSpell,Geo Purity IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E52,GeomancyCopperSpell,Geo Conduction IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E56,GeomancyCopperSpellNugget,Geo Conduction II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E50,GeomancyCopperSpellNuggetLarge,Geo Conduction III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E54,GeomancyCopperSpellNuggetSmall,Geo Conduction I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x003438,GeomancyDiamondFlawedSpell,Geo Refusal I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x00343C,GeomancyDiamondFlawlessSpell,Geo Refusal III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x00343A,GeomancyDiamondNormalSpell,Geo Refusal II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x0015CD,GeomancyDiamondPerfectSpell,Geo Refusal IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x051324,GeomancyEmeraldFlawedSpell,Geo Siphon I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x051326,GeomancyEmeraldFlawlessSpell,Geo Siphon III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x051325,GeomancyEmeraldNormalSpell,Geo Siphon II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x0015CE,GeomancyEmeraldPerfectSpell,Geo Siphon IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x003422,GeomancyGoldSpell,Geo Restoration IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E40,GeomancyGoldSpellNugget,Geo Restoration II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E3E,GeomancyGoldSpellNuggetLarge,Geo Restoration III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E3D,GeomancyGoldSpellNuggetSmall,Geo Restoration I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001628,GeomancyOpalFlawedSpell,Geo Shielding I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001629,GeomancyOpalFlawlessSpell,Geo Shielding III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x00162B,GeomancyOpalNormalSpell,Geo Shielding II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x00162D,GeomancyOpalPerfectSpell,Geo Shielding IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001624,GeomancyPearlBlackSpell,Geo Void (Unique)
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x0016B5,GeomancyPearlFlawedSpell,Geo Illumination I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x003421,GeomancyPearlFlawlessSpell,Geo Illumination III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x051327,GeomancyPearlNormalSpell,Geo Illumination II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x0015D1,GeomancyPearlPerfectSpell,Geo Illumination IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E4A,GeomancyPlatinumSpell,Geo Resilience IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E4E,GeomancyPlatinumSpellNugget,Geo Resilience II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E48,GeomancyPlatinumSpellNuggetLarge,Geo Resilience III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E4C,GeomancyPlatinumSpellNuggetSmall,Geo Resilience I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x05132B,GeomancyRubyFlawedSpell,Geo Wrath I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x003430,GeomancyRubyFlawlessSpell,Geo Wrath III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x05132C,GeomancyRubyNormalSpell,Geo Wrath II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x0015D3,GeomancyRubyPerfectSpell,Geo Wrath IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x003431,GeomancySapphireFlawedSpell,Geo Influx I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x003436,GeomancySapphireFlawlessSpell,Geo Influx III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x003434,GeomancySapphireNormalSpell,Geo Influx II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x0015D5,GeomancySapphirePerfectSpell,Geo Influx IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x051328,GeomancySilverSpell,Geo Healing IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E46,GeomancySilverSpellNugget,Geo Healing II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E42,GeomancySilverSpellNuggetLarge,Geo Healing III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x001E44,GeomancySilverSpellNuggetSmall,Geo Healing I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x003426,GeomancyTopazFlawedSpell,Geo Ward I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x05132A,GeomancyTopazFlawlessSpell,Geo Ward III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x051329,GeomancyTopazNormalSpell,Geo Ward II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x0015D7,GeomancyTopazPerfectSpell,Geo Ward IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x045DF0,LapDetectTrapsSpell2OOO,Detect Traps I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x045DF2,LapDetectTrapsSpell3OOO,Detect Traps II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x01DF85,StandardDrainHealth1Kill,Kill I
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x01DF87,StandardDrainHealth2Kill,Kill II
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x01DF89,StandardDrainHealth3Kill,Kill III
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x01DF8B,StandardDrainHealth4Kill,Kill IV
SPEL,Oscuro's_Oblivion_Overhaul.esm,0x01DF8D,StandardDrainHealth5Kill,Kill V
MISC,P1DseeYouSleep.esp,0x0245CA,P1DcontainerTokenSetup,+Sleepwear
SPEL,Pestilent Afflictions.esp,0x00AA7D,DDCureMildDisease2Apprentice,Cure Disease I
SPEL,Pestilent Afflictions.esp,0x00AA80,DDCureSeriousDisease2Journeyman,Cure Serious II
SPEL,Pestilent Afflictions.esp,0x000CE7,DisAtaxiaAdvanced,Ataxia II
SPEL,Pestilent Afflictions.esp,0x00B468,DisAtaxiaEarly,Ataxia I
SPEL,Pestilent Afflictions.esp,0x0011CE,DisAtaxiaTerminal,Ataxia III
SPEL,Pestilent Afflictions.esp,0x003431,DisBlackHeartBlightAdvanced,Black-Heart Blight II
SPEL,Pestilent Afflictions.esp,0x00B469,DisBlackHeartBlightEarly,Black-Heart Blight I
SPEL,Pestilent Afflictions.esp,0x003432,DisBlackHeartBlightTerminal,Black-Heart Blight III
SPEL,Pestilent Afflictions.esp,0x003434,DisBrownRotAdvanced,Brown Rot II
SPEL,Pestilent Afflictions.esp,0x00B46B,DisBrownRotEarly,Brown Rot I
SPEL,Pestilent Afflictions.esp,0x003436,DisBrownRotTerminal,Brown Rot III
SPEL,Pestilent Afflictions.esp,0x003438,DisChanthraxBlightAdvanced,Chanthrax Blight II
SPEL,Pestilent Afflictions.esp,0x00B46D,DisChanthraxBlightEarly,Chanthrax Blight I
SPEL,Pestilent Afflictions.esp,0x00343A,DisChanthraxBlightTerminal,Chanthrax Blight III
SPEL,Pestilent Afflictions.esp,0x00343C,DisChillsAdvanced,Chills II
SPEL,Pestilent Afflictions.esp,0x00B46F,DisChillsEarly,Chills I
SPEL,Pestilent Afflictions.esp,0x00343E,DisChillsTerminal,Chills III
SPEL,Pestilent Afflictions.esp,0x003440,DisCollywobblesAdvanced,Collywobbles II
SPEL,Pestilent Afflictions.esp,0x00B471,DisCollywobblesEarly,Collywobbles I
SPEL,Pestilent Afflictions.esp,0x003442,DisCollywobblesTerminal,Collywobbles III
SPEL,Pestilent Afflictions.esp,0x003444,DisDampwormAdvanced,Dampworm II
SPEL,Pestilent Afflictions.esp,0x00BE41,DisDampwormEarly,Dampworm I
SPEL,Pestilent Afflictions.esp,0x003446,DisDampwormTerminal,Dampworm III
SPEL,Pestilent Afflictions.esp,0x003448,DisDroopsAdvanced,Droops II
SPEL,Pestilent Afflictions.esp,0x00BE42,DisDroopsEarly,Droops I
SPEL,Pestilent Afflictions.esp,0x00344A,DisDroopsTerminal,Droops III
SPEL,Pestilent Afflictions.esp,0x00344C,DisGreensportAdvanced,Greenspore II
SPEL,Pestilent Afflictions.esp,0x00BE44,DisGreensportEarly,Greenspore I
SPEL,Pestilent Afflictions.esp,0x00344E,DisGreensportTerminal,Greenspore III
SPEL,Pestilent Afflictions.esp,0x003450,DisHelljointAdvanced,Helljoint II
SPEL,Pestilent Afflictions.esp,0x00BE46,DisHelljointEarly,Helljoint I
SPEL,Pestilent Afflictions.esp,0x003452,DisHelljointTerminal,Helljoint III
SPEL,Pestilent Afflictions.esp,0x003454,DisRatBloodLungAdvanced,Blood Lung II
SPEL,Pestilent Afflictions.esp,0x00BE48,DisRatBloodLungEarly,Blood Lung I
SPEL,Pestilent Afflictions.esp,0x003456,DisRatBloodLungTerminal,Blood Lung III
SPEL,Pestilent Afflictions.esp,0x003E75,DisRatBoneBreakAdvanced,Bone Break Fever II
SPEL,Pestilent Afflictions.esp,0x00BE4A,DisRatBoneBreakEarly,Bone Break Fever I
SPEL,Pestilent Afflictions.esp,0x003E76,DisRatBoneBreakTerminal,Bone Break Fever III
SPEL,Pestilent Afflictions.esp,0x003458,DisRatBrainRotAdvanced,Brain Rot II
SPEL,Pestilent Afflictions.esp,0x00BE4C,DisRatBrainRotEarly,Brain Rot I
SPEL,Pestilent Afflictions.esp,0x00345A,DisRatBrainRotTerminal,Brain Rot III
SPEL,Pestilent Afflictions.esp,0x00345C,DisRatFeebleLimbAdvanced,Feeble Limb II
SPEL,Pestilent Afflictions.esp,0x00BE4E,DisRatFeebleLimbEarly,Feeble Limb I
SPEL,Pestilent Afflictions.esp,0x00345E,DisRatFeebleLimbTerminal,Feeble Limb III
SPEL,Pestilent Afflictions.esp,0x003460,DisRatRedRageAdvanced,Red Rage II
SPEL,Pestilent Afflictions.esp,0x00BE50,DisRatRedRageEarly,Red Rage I
SPEL,Pestilent Afflictions.esp,0x003462,DisRatRedRageTerminal,Red Rage III
SPEL,Pestilent Afflictions.esp,0x003464,DisRatShakesAdvanced,Shakes II
SPEL,Pestilent Afflictions.esp,0x00BE52,DisRatShakesEarly,Shakes I
SPEL,Pestilent Afflictions.esp,0x003466,DisRatShakesTerminal,Shakes III
SPEL,Pestilent Afflictions.esp,0x003468,DisRattlesAdvanced,Rattles II
SPEL,Pestilent Afflictions.esp,0x00BE54,DisRattlesEarly,Rattles I
SPEL,Pestilent Afflictions.esp,0x00346A,DisRattlesTerminal,Rattles III
SPEL,Pestilent Afflictions.esp,0x00346C,DisRatWitlessPoxAdvanced,Witless Pox II
SPEL,Pestilent Afflictions.esp,0x00BE56,DisRatWitlessPoxEarly,Witless Pox I
SPEL,Pestilent Afflictions.esp,0x00346E,DisRatWitlessPoxTerminal,Witless Pox III
SPEL,Pestilent Afflictions.esp,0x003470,DisRockjointAdvanced,Rockjoint II
SPEL,Pestilent Afflictions.esp,0x00BE58,DisRockjointEarly,Rockjoint I
SPEL,Pestilent Afflictions.esp,0x003472,DisRockjointTerminal,Rockjoint III
SPEL,Pestilent Afflictions.esp,0x003474,DisRustChancreAdvanced,Rust Chancre II
SPEL,Pestilent Afflictions.esp,0x00BE5A,DisRustChancreEarly,Rust Chancre I
SPEL,Pestilent Afflictions.esp,0x003476,DisRustChancreTerminal,Rust Chancre III
SPEL,Pestilent Afflictions.esp,0x003478,DisSerpiginousDementiaAdvanced,Serpiginous Dementia II
SPEL,Pestilent Afflictions.esp,0x00BE5C,DisSerpiginousDementiaEarly,Serpiginous Dementia I
SPEL,Pestilent Afflictions.esp,0x00347A,DisSerpiginousDementiaTerminal,Serpiginous Dementia III
SPEL,Pestilent Afflictions.esp,0x00347C,DisSwampFeverAdvanced,Swamp Fever II
SPEL,Pestilent Afflictions.esp,0x00BE5E,DisSwampFeverEarly,Swamp Fever I
SPEL,Pestilent Afflictions.esp,0x00347E,DisSwampFeverTerminal,Swamp Fever III
SPEL,Pestilent Afflictions.esp,0x003480,DisWitbaneAdvanced,Witbane II
SPEL,Pestilent Afflictions.esp,0x00BE60,DisWitbaneEarly,Witbane I
SPEL,Pestilent Afflictions.esp,0x003482,DisWitbaneTerminal,Witbane III
SPEL,Pestilent Afflictions.esp,0x00348B,DisWitherAdvanced,Wither II
SPEL,Pestilent Afflictions.esp,0x00BE62,DisWitherEarly,Wither I
SPEL,Pestilent Afflictions.esp,0x00348C,DisWitherTerminal,Wither III
SPEL,Pestilent Afflictions.esp,0x00348E,DisYellowTickAdvanced,Yellow Tick II
SPEL,Pestilent Afflictions.esp,0x00BE64,DisYellowTickEarly,Yellow Tick I
SPEL,Pestilent Afflictions.esp,0x003490,DisYellowTickTerminal,Yellow Tick III
SPEL,Pestilent Afflictions.esp,0x003492,DisZombieDreadAdvanced,Astral Vapors II
SPEL,Pestilent Afflictions.esp,0x00BE66,DisZombieDreadEarly,Astral Vapors I
SPEL,Pestilent Afflictions.esp,0x003494,DisZombieDreadTerminal,Astral Vapors III
SPEL,SupremeMagicka.esp,0x021200,StandardDamageMagicka3Journeyman,Severance III
SPEL,SupremeMagicka.esp,0x021201,StandardDamageMagicka4Expert,Severance IV
SPEL,SupremeMagicka.esp,0x021203,StandardDamageMagicka5Master,Severance V
SPEL,SupremeMagicka.esp,0x004580,StandardFireDamageCircle3,Flame Ring III
SPEL,SupremeMagicka.esp,0x004581,StandardFireDamageCircle4,Flame Ring IV
SPEL,SupremeMagicka.esp,0x004583,StandardFireDamageCircle5,Flame Ring V
SPEL,SupremeMagicka.esp,0x004585,StandardFrostDamageCircle3,Frost Ring III
SPEL,SupremeMagicka.esp,0x004587,StandardFrostDamageCircle4,Frost Ring IV
SPEL,SupremeMagicka.esp,0x004589,StandardFrostDamageCircle5,Frost Ring V
SPEL,SupremeMagicka.esp,0x01212A,StandardJump1,Jump I
SPEL,SupremeMagicka.esp,0x012130,StandardJump2,Jump II
SPEL,SupremeMagicka.esp,0x012131,StandardJump3,Jump III
SPEL,SupremeMagicka.esp,0x012133,StandardJump4,Jump IV
SPEL,SupremeMagicka.esp,0x012135,StandardJump5,Jump V
SPEL,SupremeMagicka.esp,0x01058C,StandardLevitation3,Levitaion III
SPEL,SupremeMagicka.esp,0x01058D,StandardLevitation4,Levitation IV
SPEL,SupremeMagicka.esp,0x01058F,StandardLevitation5,Levitation V
SPEL,SupremeMagicka.esp,0x004C65,StandardLightTarget2Apprentice,Illuminate II
SPEL,SupremeMagicka.esp,0x004C66,StandardLightTarget3Journeyman,Illuminate III
SPEL,SupremeMagicka.esp,0x0015A7,StandardOpen5Master,Unlatch V
SPEL,SupremeMagicka.esp,0x008381,StandardPoisonDamage1Novice,Toxic Cloud I
SPEL,SupremeMagicka.esp,0x008387,StandardPoisonDamage2Apprentice,Toxic Cloud II
SPEL,SupremeMagicka.esp,0x008388,StandardPoisonDamage3Journeyman,Toxic Cloud III
SPEL,SupremeMagicka.esp,0x00838A,StandardPoisonDamage4Expert,Toxic Cloud IV
SPEL,SupremeMagicka.esp,0x008384,StandardPoisonDamage5Master,Toxic Cloud V
SPEL,SupremeMagicka.esp,0x011A1B,StandardRapidFire3,Rapidfire III
SPEL,SupremeMagicka.esp,0x011A21,StandardRapidFire4,Rapidfire IV
SPEL,SupremeMagicka.esp,0x011A22,StandardRapidFire5,Rapidfire V
SPEL,SupremeMagicka.esp,0x019DB8,StandardRecharge1,Recharge I
SPEL,SupremeMagicka.esp,0x019DBE,StandardRecharge2,Recharge II
SPEL,SupremeMagicka.esp,0x019DBF,StandardRecharge3,Recharge III
SPEL,SupremeMagicka.esp,0x019DC1,StandardRecharge4,Recharge IV
SPEL,SupremeMagicka.esp,0x019DC3,StandardRecharge5,Recharge V
SPEL,SupremeMagicka.esp,0x005A0E,StandardReflectDamage4Expert,Vengance IV
SPEL,SupremeMagicka.esp,0x005A0F,StandardReflectDamage5Master,Vengance V
SPEL,SupremeMagicka.esp,0x00CECF,StandardRepair2,Repair II
SPEL,SupremeMagicka.esp,0x00CED0,StandardRepair3,Repair III
SPEL,SupremeMagicka.esp,0x00CED2,StandardRepair4,Repair IV
SPEL,SupremeMagicka.esp,0x00CED4,StandardRepair5,Repair V
SPEL,SupremeMagicka.esp,0x005A17,StandardResistDisease2,Immunity II
SPEL,SupremeMagicka.esp,0x005A15,StandardResistDisease3,Immunity III
SPEL,SupremeMagicka.esp,0x00AC80,StandardRestoreHealthTarget5Master,Healing Bolt V
SPEL,SupremeMagicka.esp,0x0067E4,StandardRestoreMagicka,Meditation I
SPEL,SupremeMagicka.esp,0x00AC81,StandardRestoreMagicka2,Meditation II
SPEL,SupremeMagicka.esp,0x00AC83,StandardRestoreMagicka3,Meditation III
SPEL,SupremeMagicka.esp,0x00458B,StandardShockDamageCircle3,Shock Ring III
SPEL,SupremeMagicka.esp,0x00458D,StandardShockDamageCircle4,Shock Ring IV
SPEL,SupremeMagicka.esp,0x00458F,StandardShockDamageCircle5,Shock Ring V
SPEL,SupremeMagicka.esp,0x005A1B,StandardSilence2Apprentice,Hush Shaft II
SPEL,SupremeMagicka.esp,0x01D467,StandardSoulDamage2,Corruption II
SPEL,SupremeMagicka.esp,0x01D468,StandardSoulDamage3,Corruption III
SPEL,SupremeMagicka.esp,0x01D46A,StandardSoulDamage4,Corruption IV
SPEL,SupremeMagicka.esp,0x01D46C,StandardSoulDamage5,Corruption V
SPEL,SupremeMagicka.esp,0x011A28,StandardSpellfire1,Spellfire I
SPEL,SupremeMagicka.esp,0x011A29,StandardSpellfire2,Spellfire II
SPEL,SupremeMagicka.esp,0x011A2B,StandardSpellfire3,Spellfire III
SPEL,SupremeMagicka.esp,0x011A2D,StandardSpellfire4,Spellfire IV
SPEL,SupremeMagicka.esp,0x011A2F,StandardSpellfire5,Spellfire V
ARMO,Knights.esp,0x000ECF,NDArmorHeavyBoots1,Crusader's Boots
ARMO,Knights.esp,0x000EC7,NDArmorHeavyBoots2,Crusader's Boots
ARMO,Knights.esp,0x000EC1,NDArmorHeavyBoots3,Crusader's Boots
ARMO,Knights.esp,0x000EBB,NDArmorHeavyBoots4,Crusader's Boots
ARMO,Knights.esp,0x000EB5,NDArmorHeavyBoots5,Crusader's Boots
ARMO,Knights.esp,0x000ECE,NDArmorHeavyCuirass1,Crusader's Cuirass
ARMO,Knights.esp,0x000EC6,NDArmorHeavyCuirass2,Crusader's Cuirass
